Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
1.3346285038216417,0.2941176470588235,0.13356164383561642,0.02477272196125172,-0.7951514718918303,-1.4161423285461556,-2.6254087544126588,-0.9625656906074178,0.0,1.0,1.0,0.75,0.75,0.0,0.0,0.966141073896254,0.16268412438625207,1.4156098230258114,0.23955943093162,1.4826736882432767,0.0,0.38394875659382066,-0.8199643654586394,0.0,0.7897405221108432,-0.7616206719986545,1.3900227611572622,0.6666666666666666,1.0,2.7585493264662686,-0.9512264882332893,0.8546495693374763,0.2631131776770596,-1.02685765142659,-0.19173643690497655,0.8,0.8,0.0,0.5246800731261426,0.0,0.0,0.0,0.0,1.0,0.0,2.100892394960775,0.8919935999782177,0.10081933064852104,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.684516130404522,0.3529411764705882,,0.04432915001519082,0.6514792433257054,-0.5171998069472914,0.6535448652986187,0.34567936261781274,0.0475,0.6666666666666666,1.0,0.5,0.75,0.0,0.0,-0.41483798365917546,0.06284779050736498,0.2654760769948238,0.10738871041762277,0.7401996835932074,0.0,0.21439336850037677,-0.8199643654586394,0.0,0.7897405221108432,1.2275853765130371,0.1637791168735145,0.3333333333333333,0.6666666666666666,0.29676325272497744,0.6004949339126351,0.13958460014967364,0.506217413534118,0.31172464418307205,-0.33209939150105505,0.8,0.8,0.19136522753792298,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.489110050937792,-0.6144386220786311,0.17372587140674906,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1.147187345062691,0.3529411764705882,,0.041814485031199604,-1.518466829500598,3.0785702794481655,-0.20759446917100974,0.781761047026223,0.0,1.0,0.5,0.75,0.25,0.11481218993621545,0.0,-1.28417561989079,0.1060556464811784,-0.8846576690361637,0.14364387333639284,-0.7951632272572445,0.0,0.11793519216277318,1.1078101491462133,0.5,-2.841822193737443,-0.7616206719986545,-3.514951815977729,0.3333333333333333,1.0,-2.1650228210163136,-0.9512264882332893,0.8546495693374763,-0.5472342751798016,-1.02685765142659,-0.5098924673227545,0.8,0.8,0.10268378063010501,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.489110050937792,-1.3676547331070554,0.1528954311901125,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1.6620573634258844,0.2352941176470588,0.13356164383561642,0.0964266517095515,-0.7951514718918303,-0.5171998069472914,1.1172352761668802,0.9755751289855163,0.0,0.6666666666666666,1.0,0.5,0.25,0.0,0.0,0.3729992491757253,0.1198036006546645,-0.8846576690361637,0.09178522257916474,1.7347481959948434,0.0,0.28334589299171065,-0.8199643654586394,0.0,0.7897405221108432,1.2275853765130371,1.3900227611572622,0.3333333333333333,1.0,0.29676325272497744,0.6004949339126351,-1.2905453382259315,1.0734606305339207,0.31172464418307205,-0.4724623460971335,0.8,0.8,0.11668611435239205,0.07312614259597806,0.0,0.0,0.0,0.0,1.0,0.0,0.25089064789037013,-1.3676547331070554,0.21835856131092907,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.19100016810247492,0.0,0.19520547945205474,0.04131903059197457,-0.07183611428306244,0.38174271465157283,0.09049222353001549,0.6848540060465762,0.061875,1.0,1.0,0.75,0.75,0.11746987951807229,0.25576662143826323,-1.28417561989079,0.17021276595744683,-0.30959079602066997,0.2237264800367141,-0.7951632272572445,0.0,0.1836850037678975,1.1078101491462133,0.0,-1.0260408358133,1.2275853765130371,0.1637791168735145,0.3333333333333333,0.6666666666666666,-0.934129784145668,0.6004949339126351,-2.005610307413734,-0.18257792139421405,0.31172464418307205,0.05155935106155949,0.8,0.8,0.30921820303383896,0.0,0.0,0.0,0.0,0.8780487804878049,0.3333333333333333,0.0,-1.9691114485941161,-1.3676547331070554,0.20288848771004026,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.5990999061599369,0.2352941176470588,0.2876712328767123,0.05792610250297974,2.0981099585432412,-0.5171998069472914,1.1503560198003273,1.0240286494753397,0.4825,0.0,1.0,0.5,0.75,0.0,0.0,3.5900012832515698,0.3523731587561375,-0.8846576690361637,0.3981184029371271,0.5202073859191128,0.0,0.4350037678975132,-0.8199643654586394,0.0,0.7897405221108432,1.2275853765130371,0.1637791168735145,0.3333333333333333,0.0,1.527656289595623,0.6004949339126351,-1.2905453382259315,1.1139780031767639,1.6503069397927341,1.0341000332341088,0.8,0.8,0.4830805134189031,0.15356489945155394,0.0,0.0,0.0,0.0,1.0,0.0,-1.2291107497659541,-0.6144386220786311,0.47923899458408553,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.3428512334261817,0.17647058823529413,0.10616438356164383,0.020659515295987287,-0.7951514718918303,0.38174271465157283,-1.0024923163737438,-1.689368497954768,0.0,1.0,1.0,0.75,0.75,0.0,0.0,0.24622084389194818,0.11063829787234043,-0.8846576690361637,0.07847636530518587,0.2475086002605997,0.0,0.1501507159005275,-0.8199643654586394,0.0,-1.0260408358133,1.2275853765130371,0.1637791168735145,0.3333333333333333,1.0,-0.934129784145668,-0.9512264882332893,0.8546495693374763,-1.5196512186080349,-1.02685765142659,-1.2772099524479834,0.8,0.8,0.030338389731621934,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6208909973044512,0.8919935999782177,0.04388279405638107,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
-0.5326650650808151,0.4117647058823529,0.13356164383561642,0.029428124050573747,-0.7951514718918303,-0.5171998069472914,-0.6381641364058239,-1.5924614569751214,0.225,1.0,1.0,0.75,0.75,0.0,0.0,0.8891684706882466,0.15711947626841244,0.2654760769948238,0.14364387333639284,1.4964232068479075,0.0,0.3063300678221552,-0.8199643654586394,0.0,0.7897405221108432,-0.7616206719986545,1.3900227611572622,0.6666666666666666,1.0,2.1431028080309455,-0.9512264882332893,0.8546495693374763,-1.0739601195367614,0.31172464418307205,-0.3414569218074603,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25089064789037013,0.8919935999782177,0.1244271628940425,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.6335852886776894,0.0,0.17123287671232873,0.036944074411647855,-0.7951514718918303,-0.5171998069472914,-0.27383595643790426,-1.0594727315870645,0.0,1.0,1.0,0.75,0.75,0.004429482636428065,0.5915875169606513,-0.7249922965855589,0.1872340425531915,1.4156098230258114,0.1858650757228086,-0.7951632272572445,0.0,0.15259984928409948,1.1078101491462133,0.0,-1.0260408358133,1.2275853765130371,0.1637791168735145,0.3333333333333333,1.0,-0.31868326571034533,-0.9512264882332893,0.8546495693374763,-0.6687863931083308,-1.02685765142659,-0.6408978916124277,0.8,0.8,0.0,0.16087751371115175,0.0,0.0,0.0,0.0,1.0,0.0,0.6208909973044512,0.1387774889497933,0.1237328148868213,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.22659026153771872,0.4117647058823529,0.14726027397260272,0.02654420528640538,-0.07183611428306244,-0.5171998069472914,0.289216685330699,-0.2357628832600675,0.0,1.0,1.0,0.75,0.75,0.18710134656272148,0.0,-1.28417561989079,0.1728314238952537,0.2654760769948238,0.16567232675539237,-0.7951632272572445,0.0,0.13602110022607386,3.0355846637510657,0.0,-2.841822193737443,-0.7616206719986545,-3.514951815977729,0.6666666666666666,1.0,-1.5495763025809908,-0.9512264882332893,0.8546495693374763,0.0605263144628443,0.31172464418307205,0.4820057451562002,0.8,0.8,0.308051341890315,0.10237659963436929,0.0,0.0,0.0,0.0,1.0,0.03870967741935484,-0.11910970152371092,1.6452097110066422,0.15150673517567004,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
